pitcher,pitcher_name,ball_angle,pitch_type,diff2,active_spin,vMove,hMove,Pitches,Whiff,Swing,Whiff_p,GB_p,FB_p,Velocity,RP_z,RP_x,VAA,release_angle_x,release_angle_z,Spin,bat_speed_diff,Zone_loc,EV,LA,Height
650893,"Cabrera, Génesis",45,FF,4.628917855,0.971824935,17.39557894736842,9.77557894736842,190,20,112,0.10526315789473684,0.3,0.5,95.94105263157894,6.067052631578948,1.5168947368421053,-4.527640550991986,2.0403855000150153,-2.322963547023658,2263.915789473684,0.42172307052638053,0.29473684210526313,91.4975,22.625,74
655889,"Rodríguez, Manuel",47,FF,8.241101137,0.80611438,15.651176470588235,3.943235294117647,136,18,61,0.1323529411764706,0.35,0.4,96.70220588235294,5.576691176470589,-1.0294117647058822,-4.269243345699585,-1.0460395218986296,-1.881179352129347,2343.2720588235293,-0.05258258780023771,0.18382352941176472,89.525,19.8,71
656222,"Beeks, Jalen",49,FF,7.976142427,0.944785823,15.342363636363636,4.962,660,55,341,0.08333333333333333,0.43333333333333335,0.3333333333333333,94.51984848484848,5.973681818181818,0.7646666666666667,-5.083784705561278,1.4564481509848803,-2.4402454639758004,2176.7779479326186,-0.1422286841602308,0.20303030303030303,88.70333333333333,14.773333333333333,71
656232,"Bielak, Brandon",46,FF,8.872807164,0.754480082,15.051282051282051,5.222564102564102,117,5,48,0.042735042735042736,0.4,0.48,91.92307692307692,6.28940170940171,-0.9768376068376068,-5.1847814720108785,-1.4867647191225188,-2.1487906583400527,2430.4188034188032,0.5637064354139244,0.26495726495726496,94.608,16.44,74
656240,"Blewett, Scott",50,FF,3.269902934,0.8948652,16.17953488372093,5.518139534883721,129,12,67,0.09302325581395349,0.5,0.3333333333333333,93.64108527131783,6.323410852713178,-1.7944186046511628,-5.277724556228171,-2.279918287742683,-2.656408634181033,2302.1627906976746,-2.1202916013126814,0.27906976744186046,96.0375,18.791666666666668,78
656271,"Burke, Brock",41,FF,6.860950069,0.9426881,16.01682119205298,9.297218543046357,302,35,163,0.11589403973509933,0.3409090909090909,0.4318181818181818,95.72450331125827,6.2743377483443705,1.7328145695364239,-5.284320926819,2.560984342744485,-2.827836323702583,2238.069536423841,0.331860564147315,0.20860927152317882,92.86363636363636,20.431818181818183,76
656288,"Canning, Griffin",45,FF,3.481625887,0.965405524,16.157738646895275,8.09805375347544,1079,69,469,0.0639481000926784,0.3,0.495,93.43021316033364,5.936181649675626,-1.4323725671918444,-4.719862798374314,-2.1751413455173436,-2.0393433088481183,2116.3317886932346,0.8276860464863889,0.17330861909175163,91.9255,22.61,74
656302,"Cease, Dylan",53,FF,1.375232533,0.873063409,18.377723342939483,2.4720172910662823,1388,141,695,0.10158501440922191,0.37142857142857144,0.4095238095238095,96.86685878962535,6.202543227665706,-1.1670100864553314,-4.565006503388934,-1.629210026120827,-2.6608895030927746,2556.686868686869,-0.3085738923553514,0.21109510086455333,89.86666666666666,16.98173515981735,74
656412,"Faedo, Alex",33,FF,6.415651135,0.911456343,16.575932203389833,7.89728813559322,354,45,182,0.1271186440677966,0.2,0.49230769230769234,93.97598870056497,6.108728813559322,-1.9998587570621469,-4.971268781993915,-2.965718430087726,-2.429732753712599,2459.2033898305085,1.2369025544340377,0.1977401129943503,89.21384615384615,24.553846153846155,77
656420,"Feyereisen, J.P.",47,FF,6.579790823,0.902482984,18.470117647058824,3.3529411764705883,85,8,47,0.09411764705882353,0.25,0.5,91.70235294117647,6.354,-0.4688235294117647,-4.906983594135614,-0.932347974207463,-2.395503495384082,2419.8823529411766,2.041754582726459,0.29411764705882354,91.56875,26.375,74
656427,"Flaherty, Jack",29,FF,9.63309883,0.827786865,15.388787346221442,4.1507557117750435,1138,125,526,0.10984182776801406,0.3817204301075269,0.3602150537634409,93.33224956063269,5.474666080843585,-2.3467398945518454,-4.751228528434899,-2.7048711324928534,-1.9516671354559079,2257.403269754768,0.2067285609304011,0.1616871704745167,89.611320754716985,14.962264150943396,76
656464,"Ginkel, Kevin",40,FF,5.39759692,0.899210103,15.057068403908794,9.98071661237785,614,61,301,0.0993485342019544,0.3238095238095238,0.4,96.03306188925082,6.404576547231271,-2.1267100977198696,-5.2600589562401305,-3.051912339517302,-2.692410423759549,2420.42671009772,-0.25786919569770544,0.23778501628664495,91.87428571428572,17.495238095238093,76
656529,"Hentges, Sam",39,FF,1.204506223,0.923018437,14.856666666666666,7.587777777777777,108,13,52,0.12037037037037036,0.4,0.35,95.01666666666667,6.398148148148148,1.792037037037037,-5.547963653944974,2.3685522835876123,-2.8596264662836974,2226.1296296296296,-0.27846029003094314,0.24074074074074073,87.58,13.25,78
656546,"Hoffman, Jeff",40,FF,0.782177042,0.973134335,17.086342710997442,12.200716112531968,391,65,211,0.16624040920716113,0.2028985507246377,0.4492753623188406,96.6460358056266,6.037237851662404,-2.6538107416879795,-4.809988452187148,-3.812423231054203,-2.635827633669897,2592.892030848329,0.27422756806512094,0.17902813299232737,92.75942028985507,23.753623188405797,77
656550,"Holmes, Grant",40,FF,5.408441686,0.841832563,14.814973821989529,6.533403141361257,382,40,197,0.10471204188481675,0.4074074074074074,0.3950617283950617,94.56675392670157,5.9889005235602095,-2.1879057591623035,-4.930242140308331,-2.7563891547613926,-2.181236787203496,2308.1439790575914,0.41816829033682623,0.23821989528795812,89.56705882352941,17.094117647058823,72
656605,"Keller, Mitch",35,FF,5.358242421,0.84089172,14.415815028901733,9.103907514450867,865,103,429,0.11907514450867052,0.312,0.368,94.4078612716763,5.725364161849711,-1.9836184971098265,-4.630558494071123,-3.0072933482470727,-1.7826307465133722,2405.8242774566475,-1.2777627183057438,0.2855491329479769,89.8208,17.384,75
656629,"Kopech, Michael",45,FF,2.784641589,0.951982345,18.199821428571425,9.689866071428572,896,144,424,0.16071428571428573,0.3644859813084112,0.45794392523364486,98.72142857142858,5.733537946428571,-2.298984375,-3.960340979089611,-3.155785186390236,-2.194857314780653,2619.559151785714,-1.0890617550571982,0.23102678571428573,88.75354330708662,20.346456692913385,75
656638,"Lange, Alex",43,FF,5.308358513,0.896447561,14.197647058823529,8.72235294117647,51,2,18,0.0392156862745098,0.6,0.2,96.32549019607843,5.722745098039216,-2.091372549019608,-4.978045282881638,-2.609236159403625,-2.2990418324638027,2286.098039215686,0.8158079981233457,0.1568627450980392,86.77,-2.1,75
656641,"Latz, Jacob",51,FF,5.554948615,0.960252191,18.54179104477612,5.728955223880597,402,45,201,0.11194029850746269,0.26666666666666666,0.5333333333333333,94.93109452736319,5.975771144278607,1.6135572139303482,-4.265948479057619,2.4413007063606464,-2.1476318626295314,2337.1641791044776,0.1197254262768547,0.21393034825870647,90.68666666666667,26.183333333333334,74
656730,"Megill, Trevor",55,FF,0.217836926,0.93051346,17.92840336134454,5.620840336134454,476,59,270,0.12394957983193278,0.3434343434343434,0.43434343434343436,98.7703781512605,6.604117647058824,-0.21743697478991597,-5.12834936892718,-0.6634892478688279,-3.3458324699914046,2456.25,-0.4931210510466898,0.22899159663865545,91.15148514851485,19.396039603960396,80
656731,"Megill, Tylor",37,FF,9.233140256,0.905167397,16.16257053291536,6.788652037617554,638,90,308,0.14106583072100312,0.2619047619047619,0.47619047619047616,95.7076802507837,5.8057210031347966,-1.7953291536050158,-4.782383516168352,-2.464491886006513,-2.3490858730650133,2217.6457680250783,-0.14553613810372365,0.1724137931034483,91.70434782608696,23.630434782608695,79
656756,"Montgomery, Jordan",46,FF,12.34337046,0.805940932,15.097724550898203,5.314131736526946,334,35,190,0.10479041916167664,0.44155844155844154,0.3116883116883117,92.08323353293413,6.5859580838323355,1.6225748502994013,-5.613308425285141,2.4892841477705314,-2.6253439872123057,2290.197604790419,0.022847131185736568,0.19760479041916168,88.5935064935065,15.675324675324676,78
656794,"Newcomb, Sean",39,FF,11.72767754,0.872969289,17.433103448275862,6.689655172413794,87,9,46,0.10344827586206896,0.3076923076923077,0.5384615384615384,93.74252873563218,6.384252873563218,2.0757471264367817,-4.936995465554042,2.8270135466351367,-2.5061873644654313,2376.3333333333335,-1.3298444552614548,0.27586206896551724,83.20769230769231,26.384615384615383,77
656848,"Petersen, Michael",48,FF,4.409497518,0.993430581,17.61781512605042,8.26235294117647,238,25,129,0.10504201680672269,0.21052631578947367,0.6052631578947368,97.06050420168067,6.419831932773109,-1.0495798319327732,-4.855306544704774,-1.8162218767490246,-2.8522504577569623,2265.1008403361343,0.6954022252336683,0.24369747899159663,87.54473684210527,27.289473684210527,79
656849,"Peterson, David",41,FF,9.846129712,0.809803855,13.461290322580645,6.587903225806452,496,72,251,0.14516129032258066,0.3026315789473684,0.3815789473684211,93.11955645161291,6.098125,2.355,-4.852143502485885,3.1196925217620084,-1.6749148446951616,2142.747983870968,-1.49388845939601,0.2963709677419355,85.81309523809524,16.833333333333332,78
656876,"Rasmussen, Drew",54,FF,4.869740783,0.894725486,17.980578034682082,4.62728323699422,173,28,91,0.16184971098265896,0.5416666666666666,0.3333333333333333,97.42658959537572,6.0149132947976875,-1.8269942196531792,-4.614920641188915,-2.2866128019680905,-2.7004791293874093,2535.3488372093025,-1.386014039843884,0.23699421965317918,89.075,8.541666666666666,73
656887,"Reid-Foley, Sean",46,FF,5.44799029,0.957957042,17.772972972972973,7.0623938223938225,259,25,115,0.09652509652509653,0.5757575757575758,0.36363636363636365,94.91969111969112,5.538571428571428,-1.0483783783783784,-4.1997424019359535,-2.0842152687110045,-1.9531019443790851,2206.196850393701,-0.957501663595116,0.1891891891891892,89.98787878787878,12.545454545454545,75
656945,"Scott, Tanner",35,FF,14.12676029,0.758417284,16.782409288824383,4.96388969521045,689,107,371,0.15529753265602322,0.4444444444444444,0.32222222222222224,97.0410740203193,5.275210449927431,2.450101596516691,-4.124499710571859,3.2932193287229397,-1.9455316374442877,2566.141605839416,-0.5662170843613435,0.16690856313497823,79.728125,13.802083333333334,72
657006,"Steele, Justin",46,FF,17.74532482,0.652473588,13.21832512315271,0.24788177339901477,1218,139,629,0.11412151067323481,0.416289592760181,0.3212669683257919,91.57651888341543,6.101436781609196,2.1860426929392447,-5.543738788423141,2.4950530249538714,-2.178981096927745,2419.21921182266,0.2958492486020923,0.21428571428571427,86.810407239819,14.018099547511312,74
657024,"Swanson, Erik",51,FF,0.846938423,0.985993175,17.659156626506025,9.848313253012048,332,35,161,0.10542168674698796,0.42592592592592593,0.3333333333333333,93.88524096385542,6.212680722891566,-0.7287349397590361,-4.68753440424274,-1.4387355206962273,-2.3044177223917615,2271.0421686746986,0.21172364126206908,0.24096385542168675,94.6,14.38888888888889,75
657044,"Thompson, Ryan",-6,FF,13.7337024,0.763428501,7.174545454545455,11.741818181818182,99,12,49,0.12121212121212122,0.38461538461538464,0.3076923076923077,92.46969696969697,4.072020202020202,-3.548080808080808,-3.3604551584829707,-4.70878967446385,1.0364547250250633,2182.868686868687,-0.7656145155224063,0.2727272727272727,88.99230769230769,17.692307692307693,77
657053,"Toussaint, Touki",32,FF,2.417474668,0.739916712,10.88421052631579,9.17263157894737,57,3,12,0.05263157894736842,0.3333333333333333,0.3333333333333333,91.57368421052631,5.465263157894737,-2.0903508771929826,-5.076563003324531,-2.6131617681185437,-1.2788712755247693,2210.122807017544,0.9773426393488597,0.10526315789473684,89.9,15.166666666666666,75
657097,"Webb, Jacob",32,FF,8.850618426,0.881265327,16.487246376811594,9.62695652173913,414,55,206,0.13285024154589373,0.19298245614035087,0.543859649122807,93.4584541062802,5.529082125603865,-2.6030434782608696,-4.0506246613820585,-3.6919212872768963,-1.4068077012324676,2466.3019323671497,-0.9018039807321344,0.30193236714975846,92.11754385964912,24.473684210526315,74
657240,"Merryweather, Julian",55,FF,8.309367914,0.938287699,16.51058823529412,5.724705882352941,119,9,52,0.07563025210084033,0.38095238095238093,0.2857142857142857,95.95630252100841,6.128067226890757,-1.8878151260504201,-4.711767266491139,-2.3850790885271493,-2.390400419199761,2236.27731092437,-2.4689011047314344,0.226890756302521,95.11904761904762,5.904761904761905,76
657265,"Strzelecki, Peter",20,FF,13.94232464,0.742992204,12.67851851851852,7.850370370370371,81,10,42,0.12345679012345678,0.5,0.25,92.25555555555556,5.104320987654321,-2.021358024691358,-4.225625273603793,-2.947797886484834,-0.8154402314289495,2460.6202531645567,-0.08906699519668311,0.24691358024691357,82.85833333333333,12.5,74
657277,"Webb, Logan",22,FF,11.32619699,0.756165969,10.072941176470588,8.228470588235293,170,24,73,0.1411764705882353,0.2222222222222222,0.2777777777777778,92.56647058823529,5.081823529411765,-1.3458235294117646,-3.8864278505201075,-1.6870887322696084,-0.07111677883545416,2070.741176470588,-2.5879029942628184,0.18235294117647058,92.0111111111111,19.11111111111111,73
657508,"Baumann, Mike",49,FF,4.345024791,0.983944589,17.98611111111111,8.16638888888889,432,42,215,0.09722222222222222,0.30434782608695654,0.5217391304347826,96.53148148148148,6.1313657407407405,-1.620486111111111,-4.656699517285274,-2.4589045671153773,-2.635796790662533,2284.0694444444443,1.236325279511072,0.21296296296296297,93.42463768115942,19.985507246376812,76
657571,"Ferguson, Caleb",39,FF,7.748535089,0.909283501,15.362063882063882,8.571891891891893,407,43,199,0.10565110565110565,0.38571428571428573,0.3142857142857143,93.82923832923834,5.650933660933661,2.348034398034398,-4.638820652739602,3.215591219005424,-1.8551775316436634,2218.7875,0.7870944993464313,0.25552825552825553,93.20285714285714,14.685714285714285,75
657585,"Garrett, Reed",37,FF,9.159960233,0.908198417,16.495555555555555,8.592592592592592,162,20,73,0.12345679012345678,0.4,0.44,96.76975308641975,5.695432098765432,-1.9753703703703704,-4.535125410029577,-2.7990771978779123,-2.2551528562695458,2340.478260869565,2.087876190976699,0.1728395061728395,95.07407407407408,15.851851851851851,74
657612,"Hill, Tim",-20,FF,2.173287879,0.949842205,4.0575,17.564531249999998,256,24,122,0.09375,0.5625,0.20833333333333334,90.696875,3.4037109375,3.7051171875,-3.3303791708440027,5.26180554198782,1.904335452945434,2157.155737704918,-1.3624410899278727,0.23828125,85.54230769230769,6.846153846153846,76
657746,"Ryan, Joe",26,FF,1.999945288,0.957938014,13.84818805093046,11.781390793339863,1021,148,539,0.14495592556317335,0.1870967741935484,0.5612903225806452,93.9951028403526,4.742066601371205,-2.4753672869735555,-3.7076032203148896,-3.8247954359016956,-0.6708534759253983,2276.0787321063394,-0.009835950463108794,0.30852105778648387,89.28181818181818,29.655844155844157,74
658648,"Avila, Pedro",45,FF,16.62608966,0.75394193,13.066187050359712,2.853884892086331,556,47,253,0.08453237410071943,0.43478260869565216,0.29347826086956524,93.39622302158273,5.802014388489209,-1.1997122302158274,-5.285793368449778,-1.492366427957694,-2.1027889672615547,2249.755877034358,0.949162223603014,0.16906474820143885,91.00520833333333,11.947916666666666,71
660600,"Paredes, Enoli",43,FF,19.81354915,0.686305453,13.514418604651162,-1.081860465116279,129,18,54,0.13953488372093023,0.4117647058823529,0.29411764705882354,93.86356589147287,5.0997674418604655,-2.4727906976744185,-4.181854113270143,-2.537878886130188,-1.1215616947940872,2457.2868217054265,-0.2534706048278118,0.13178294573643412,89.15,12.9375,71
